ZIP,date,forecast_rent
98043,2028-10-01,2087.80811812171
98043,2028-11-01,2091.1122971413834
98043,2028-12-01,2094.416476161057
98043,2029-01-01,2097.7206551807303
98043,2029-02-01,2101.0248342004033
98043,2029-03-01,2104.329013220077
98043,2029-04-01,2107.6331922397503
98043,2029-05-01,2110.937371259424
98043,2029-06-01,2114.2415502790973
98043,2029-07-01,2117.5457292987703
98043,2029-08-01,2120.849908318444
98043,2029-09-01,2124.1540873381173
98043,2029-10-01,2127.4582663577908
98043,2029-11-01,2130.7624453774642
98043,2029-12-01,2134.0666243971373
98043,2030-01-01,2137.3708034168108
98043,2030-02-01,2140.6749824364842
98043,2030-03-01,2143.9791614561577
98043,2030-04-01,2147.283340475831
98043,2030-05-01,2150.5875194955042
98043,2030-06-01,2153.891698515178
98043,2030-07-01,2157.195877534851
98045,2025-08-01,3126.7070248622854
98045,2025-09-01,3127.3119660197276
98045,2025-10-01,3127.91690717717
98045,2025-11-01,3128.521848334612
98045,2025-12-01,3129.1267894920543
98045,2026-01-01,3129.731730649497
98045,2026-02-01,3130.336671806939
98045,2026-03-01,3130.9416129643814
98045,2026-04-01,3131.5465541218236
98045,2026-05-01,3132.1514952792663
98045,2026-06-01,3132.7564364367086
98045,2026-07-01,3133.361377594151
98045,2026-08-01,3133.966318751593
98045,2026-09-01,3134.5712599090352
98045,2026-10-01,3135.176201066478
98045,2026-11-01,3135.78114222392
98045,2026-12-01,3136.3860833813624
98045,2027-01-01,3136.9910245388046
98045,2027-02-01,3137.595965696247
98045,2027-03-01,3138.2009068536895
98045,2027-04-01,3138.8058480111317
98045,2027-05-01,3139.410789168574
98045,2027-06-01,3140.015730326016
98045,2027-07-01,3140.6206714834584
98045,2027-08-01,3141.225612640901
98045,2027-09-01,3141.8305537983433
98045,2027-10-01,3142.4354949557855
98045,2027-11-01,3143.0404361132278
98045,2027-12-01,3143.64537727067
98045,2028-01-01,3144.2503184281127
98045,2028-02-01,3144.855259585555
98045,2028-03-01,3145.460200742997
98045,2028-04-01,3146.0651419004394
98045,2028-05-01,3146.670083057882
98045,2028-06-01,3147.2750242153243
98045,2028-07-01,3147.8799653727665
98045,2028-08-01,3148.4849065302087
98045,2028-09-01,3149.089847687651
98045,2028-10-01,3149.6947888450936
98045,2028-11-01,3150.299730002536
98045,2028-12-01,3150.904671159978
98045,2029-01-01,3151.5096123174203
98045,2029-02-01,3152.1145534748625
98045,2029-03-01,3152.719494632305
98045,2029-04-01,3153.3244357897474
98045,2029-05-01,3153.9293769471897
98045,2029-06-01,3154.534318104632
98045,2029-07-01,3155.139259262074
98045,2029-08-01,3155.744200419517
98045,2029-09-01,3156.349141576959
98045,2029-10-01,3156.9540827344013
98045,2029-11-01,3157.5590238918435
98045,2029-12-01,3158.163965049286
98045,2030-01-01,3158.7689062067284
98045,2030-02-01,3159.3738473641706
98045,2030-03-01,3159.978788521613
98045,2030-04-01,3160.583729679055
98045,2030-05-01,3161.1886708364977
98045,2030-06-01,3161.79361199394
98045,2030-07-01,3162.398553151382
98052,2025-08-01,2557.850425497044
98052,2025-09-01,2564.419270170749
98052,2025-10-01,2570.988114844453
98052,2025-11-01,2577.556959518158
98052,2025-12-01,2584.125804191862
98052,2026-01-01,2590.6946488655667
98052,2026-02-01,2597.263493539271
98052,2026-03-01,2603.8323382129756
98052,2026-04-01,2610.40118288668
98052,2026-05-01,2616.9700275603846
98052,2026-06-01,2623.538872234089
98052,2026-07-01,2630.1077169077935
98052,2026-08-01,2636.676561581498
98052,2026-09-01,2643.2454062552024
98052,2026-10-01,2649.814250928907
98052,2026-11-01,2656.3830956026113
98052,2026-12-01,2662.951940276316
98052,2027-01-01,2669.5207849500202
98052,2027-02-01,2676.0896296237247
98052,2027-03-01,2682.658474297429
98052,2027-04-01,2689.2273189711336
98052,2027-05-01,2695.796163644838
98052,2027-06-01,2702.3650083185426
98052,2027-07-01,2708.933852992247
98052,2027-08-01,2715.502697665952
98052,2027-09-01,2722.071542339656
98052,2027-10-01,2728.640387013361
98052,2027-11-01,2735.209231687065
98052,2027-12-01,2741.77807636077
98052,2028-01-01,2748.346921034474
98052,2028-02-01,2754.9157657081787
98052,2028-03-01,2761.4846103818827
98052,2028-04-01,2768.0534550555876
98052,2028-05-01,2774.6222997292916
98052,2028-06-01,2781.1911444029965
98052,2028-07-01,2787.759989076701
98052,2028-08-01,2794.3288337504055
98052,2028-09-01,2800.89767842411
98052,2028-10-01,2807.4665230978144
98052,2028-11-01,2814.035367771519
98052,2028-12-01,2820.6042124452233
98052,2029-01-01,2827.1730571189278
98052,2029-02-01,2833.7419017926322
98052,2029-03-01,2840.3107464663367
98052,2029-04-01,2846.879591140041
98052,2029-05-01,2853.4484358137456
98052,2029-06-01,2860.01728048745
98052,2029-07-01,2866.586125161155
98052,2029-08-01,2873.154969834859
98052,2029-09-01,2879.723814508564
98052,2029-10-01,2886.292659182268
98052,2029-11-01,2892.861503855973
98052,2029-12-01,2899.430348529677
98052,2030-01-01,2905.9991932033818
98052,2030-02-01,2912.5680378770858
98052,2030-03-01,2919.1368825507907
98052,2030-04-01,2925.7057272244947
98052,2030-05-01,2932.2745718981996
98052,2030-06-01,2938.8434165719036
98052,2030-07-01,2945.4122612456085
98053,2025-08-01,3129.2720287111565
98053,2025-09-01,3133.1616868617757
98053,2025-10-01,3137.051345012395
98053,2025-11-01,3140.941003163014
98053,2025-12-01,3144.8306613136333
98053,2026-01-01,3148.7203194642525
98053,2026-02-01,3152.6099776148712
98053,2026-03-01,3156.4996357654904
98053,2026-04-01,3160.3892939161096
98053,2026-05-01,3164.278952066729
98053,2026-06-01,3168.168610217348
98053,2026-07-01,3172.0582683679672
98053,2026-08-01,3175.9479265185864
98053,2026-09-01,3179.837584669205
98053,2026-10-01,3183.7272428198244
98053,2026-11-01,3187.6169009704436
98053,2026-12-01,3191.5065591210628
98053,2027-01-01,3195.396217271682
98053,2027-02-01,3199.2858754223007
98053,2027-03-01,3203.17553357292
98053,2027-04-01,3207.065191723539
98053,2027-05-01,3210.9548498741583
98053,2027-06-01,3214.8445080247775
98053,2027-07-01,3218.7341661753967
98053,2027-08-01,3222.623824326016
98053,2027-09-01,3226.5134824766346
98053,2027-10-01,3230.403140627254
98053,2027-11-01,3234.292798777873
98053,2027-12-01,3238.1824569284922
98053,2028-01-01,3242.0721150791114
98053,2028-02-01,3245.96177322973
98053,2028-03-01,3249.85143138035
98053,2028-04-01,3253.7410895309686
98053,2028-05-01,3257.6307476815878
98053,2028-06-01,3261.520405832207
98053,2028-07-01,3265.410063982826
98053,2028-08-01,3269.2997221334454
98053,2028-09-01,3273.189380284064
98053,2028-10-01,3277.0790384346833
98053,2028-11-01,3280.9686965853025
98053,2028-12-01,3284.8583547359217
98053,2029-01-01,3288.748012886541
98053,2029-02-01,3292.6376710371596
98053,2029-03-01,3296.5273291877793
98053,2029-04-01,3300.416987338398
98053,2029-05-01,3304.3066454890172
98053,2029-06-01,3308.1963036396364
98053,2029-07-01,3312.0859617902556
98053,2029-08-01,3315.975619940875
98053,2029-09-01,3319.8652780914936
98053,2029-10-01,3323.7549362421128
98053,2029-11-01,3327.644594392732
98053,2029-12-01,3331.534252543351
98053,2030-01-01,3335.4239106939704
98053,2030-02-01,3339.3135688445896
98053,2030-03-01,3343.2032269952088
98053,2030-04-01,3347.0928851458275
98053,2030-05-01,3350.9825432964467
98053,2030-06-01,3354.872201447066
98053,2030-07-01,3358.761859597685
98055,2025-08-01,2159.726729685645
98055,2025-09-01,2166.2899593895745
98055,2025-10-01,2172.853189093504
98055,2025-11-01,2179.416418797434
98055,2025-12-01,2185.9796485013635
98055,2026-01-01,2192.542878205293
98055,2026-02-01,2199.106107909223
98055,2026-03-01,2205.6693376131525
98055,2026-04-01,2212.232567317082
98055,2026-05-01,2218.795797021012
98055,2026-06-01,2225.3590267249415
98055,2026-07-01,2231.922256428871
98055,2026-08-01,2238.485486132801
98055,2026-09-01,2245.0487158367305
98055,2026-10-01,2251.6119455406597
98055,2026-11-01,2258.17517524459
98055,2026-12-01,2264.738404948519
98055,2027-01-01,2271.301634652449
98055,2027-02-01,2277.8648643563783
98055,2027-03-01,2284.4280940603085
98055,2027-04-01,2290.9913237642377
98055,2027-05-01,2297.554553468168
98055,2027-06-01,2304.117783172097
98055,2027-07-01,2310.6810128760267
98055,2027-08-01,2317.2442425799563
98055,2027-09-01,2323.807472283886
98055,2027-10-01,2330.3707019878157
98055,2027-11-01,2336.9339316917453
98055,2027-12-01,2343.497161395675
98055,2028-01-01,2350.0603910996047
98055,2028-02-01,2356.6236208035343
98055,2028-03-01,2363.186850507464
98055,2028-04-01,2369.7500802113937
98055,2028-05-01,2376.3133099153233
98055,2028-06-01,2382.876539619253
98055,2028-07-01,2389.4397693231826
98055,2028-08-01,2396.0029990271123
98055,2028-09-01,2402.566228731042
98055,2028-10-01,2409.1294584349716
98055,2028-11-01,2415.6926881389013
98055,2028-12-01,2422.255917842831
98055,2029-01-01,2428.8191475467606
98055,2029-02-01,2435.3823772506903
98055,2029-03-01,2441.9456069546195
98055,2029-04-01,2448.5088366585496
98055,2029-05-01,2455.072066362479
98055,2029-06-01,2461.635296066409
98055,2029-07-01,2468.198525770338
98055,2029-08-01,2474.7617554742683
98055,2029-09-01,2481.3249851781975
98055,2029-10-01,2487.8882148821276
98055,2029-11-01,2494.451444586057
98055,2029-12-01,2501.014674289987
98055,2030-01-01,2507.577903993916
98055,2030-02-01,2514.1411336978463
98055,2030-03-01,2520.7043634017755
98055,2030-04-01,2527.2675931057056
98055,2030-05-01,2533.830822809635
98055,2030-06-01,2540.3940525135645
98055,2030-07-01,2546.957282217494
98056,2025-08-01,2373.932595584605
98056,2025-09-01,2381.557425210769
98056,2025-10-01,2389.182254836933
98056,2025-11-01,2396.8070844630975
98056,2025-12-01,2404.431914089261
98056,2026-01-01,2412.056743715425
98056,2026-02-01,2419.6815733415892
98056,2026-03-01,2427.306402967753
98056,2026-04-01,2434.9312325939172
98056,2026-05-01,2442.556062220081
98056,2026-06-01,2450.180891846245
98056,2026-07-01,2457.805721472409
98056,2026-08-01,2465.4305510985732
98056,2026-09-01,2473.055380724737
98056,2026-10-01,2480.680210350901
98056,2026-11-01,2488.305039977065
98056,2026-12-01,2495.929869603229
98056,2027-01-01,2503.554699229393
98056,2027-02-01,2511.179528855557
98056,2027-03-01,2518.8043584817206
98056,2027-04-01,2526.429188107885
98056,2027-05-01,2534.054017734049
98056,2027-06-01,2541.678847360213
98056,2027-07-01,2549.3036769863766
98056,2027-08-01,2556.928506612541
98056,2027-09-01,2564.553336238705
98056,2027-10-01,2572.178165864869
98056,2027-11-01,2579.8029954910326
98056,2027-12-01,2587.4278251171963
98056,2028-01-01,2595.0526547433606
98056,2028-02-01,2602.677484369525
98056,2028-03-01,2610.3023139956886
98056,2028-04-01,2617.9271436218523
98056,2028-05-01,2625.5519732480166
98056,2028-06-01,2633.176802874181
98056,2028-07-01,2640.8016325003446
98056,2028-08-01,2648.4264621265083
98056,2028-09-01,2656.051291752672
98056,2028-10-01,2663.6761213788363
98056,2028-11-01,2671.3009510050006
98056,2028-12-01,2678.9257806311643
98056,2029-01-01,2686.550610257328
98056,2029-02-01,2694.1754398834923
98056,2029-03-01,2701.8002695096566
98056,2029-04-01,2709.4250991358203
98056,2029-05-01,2717.049928761984
98056,2029-06-01,2724.674758388148
98056,2029-07-01,2732.299588014312
98056,2029-08-01,2739.9244176404763
98056,2029-09-01,2747.54924726664
98056,2029-10-01,2755.174076892804
98056,2029-11-01,2762.798906518968
98056,2029-12-01,2770.4237361451324
98056,2030-01-01,2778.048565771296
98056,2030-02-01,2785.67339539746
98056,2030-03-01,2793.298225023624
98056,2030-04-01,2800.923054649788
98056,2030-05-01,2808.547884275952
98056,2030-06-01,2816.172713902116
98056,2030-07-01,2823.7975435282797
98057,2025-08-01,2186.0510572876606
98057,2025-09-01,2190.6506975551124
98057,2025-10-01,2195.2503378225642
98057,2025-11-01,2199.8499780900156
98057,2025-12-01,2204.4496183574674
98057,2026-01-01,2209.0492586249193
98057,2026-02-01,2213.648898892371
98057,2026-03-01,2218.2485391598225
98057,2026-04-01,2222.8481794272743
98057,2026-05-01,2227.4478196947257
98057,2026-06-01,2232.0474599621775
98057,2026-07-01,2236.6471002296294
98057,2026-08-01,2241.246740497081
98057,2026-09-01,2245.8463807645326
98057,2026-10-01,2250.4460210319844
98057,2026-11-01,2255.045661299436
98057,2026-12-01,2259.6453015668876
98057,2027-01-01,2264.2449418343394
98057,2027-02-01,2268.8445821017913
98057,2027-03-01,2273.4442223692427
98057,2027-04-01,2278.0438626366945
98057,2027-05-01,2282.643502904146
98057,2027-06-01,2287.2431431715977
98057,2027-07-01,2291.8427834390495
98057,2027-08-01,2296.4424237065014
98057,2027-09-01,2301.0420639739527
98057,2027-10-01,2305.6417042414046
98057,2027-11-01,2310.2413445088564
98057,2027-12-01,2314.840984776308
98057,2028-01-01,2319.4406250437596
98057,2028-02-01,2324.0402653112114
98057,2028-03-01,2328.6399055786633
98057,2028-04-01,2333.2395458461147
98057,2028-05-01,2337.8391861135665
98057,2028-06-01,2342.438826381018
98057,2028-07-01,2347.0384666484697
98057,2028-08-01,2351.6381069159215
98057,2028-09-01,2356.2377471833734
98057,2028-10-01,2360.8373874508247
98057,2028-11-01,2365.4370277182766
98057,2028-12-01,2370.036667985728
98057,2029-01-01,2374.63630825318
98057,2029-02-01,2379.2359485206316
98057,2029-03-01,2383.8355887880834
98057,2029-04-01,2388.435229055535
98057,2029-05-01,2393.0348693229867
98057,2029-06-01,2397.634509590438
98057,2029-07-01,2402.23414985789
98057,2029-08-01,2406.8337901253417
98057,2029-09-01,2411.4334303927935
98057,2029-10-01,2416.033070660245
98057,2029-11-01,2420.6327109276967
98057,2029-12-01,2425.2323511951486
98057,2030-01-01,2429.8319914626
98057,2030-02-01,2434.431631730052
98057,2030-03-01,2439.0312719975036
98057,2030-04-01,2443.6309122649554
98057,2030-05-01,2448.230552532407
98057,2030-06-01,2452.8301927998587
98057,2030-07-01,2457.42983306731
98058,2025-08-01,2428.786185159977
98058,2025-09-01,2436.6688065226244
98058,2025-10-01,2444.5514278852725
98058,2025-11-01,2452.4340492479205
98058,2025-12-01,2460.3166706105685
98058,2026-01-01,2468.199291973216
98058,2026-02-01,2476.0819133358636
98058,2026-03-01,2483.9645346985117
98058,2026-04-01,2491.8471560611597
98058,2026-05-01,2499.7297774238077
98058,2026-06-01,2507.6123987864553
98058,2026-07-01,2515.495020149103
98058,2026-08-01,2523.377641511751
98058,2026-09-01,2531.260262874399
98058,2026-10-01,2539.1428842370465
98058,2026-11-01,2547.0255055996945
98058,2026-12-01,2554.908126962342
98058,2027-01-01,2562.79074832499
98058,2027-02-01,2570.673369687638
98058,2027-03-01,2578.5559910502857
98058,2027-04-01,2586.4386124129337
98058,2027-05-01,2594.3212337755813
98058,2027-06-01,2602.2038551382293
98058,2027-07-01,2610.0864765008773
98058,2027-08-01,2617.969097863525
98058,2027-09-01,2625.8517192261725
98058,2027-10-01,2633.7343405888205
98058,2027-11-01,2641.6169619514685
98058,2027-12-01,2649.4995833141165
98058,2028-01-01,2657.382204676764
98058,2028-02-01,2665.2648260394117
98058,2028-03-01,2673.1474474020597
98058,2028-04-01,2681.0300687647077
98058,2028-05-01,2688.9126901273557
98058,2028-06-01,2696.7953114900033
98058,2028-07-01,2704.677932852651
98058,2028-08-01,2712.560554215299
98058,2028-09-01,2720.443175577947
98058,2028-10-01,2728.325796940595
98058,2028-11-01,2736.2084183032425
98058,2028-12-01,2744.09103966589
98058,2029-01-01,2751.973661028538
98058,2029-02-01,2759.856282391186
98058,2029-03-01,2767.738903753834
98058,2029-04-01,2775.6215251164817
98058,2029-05-01,2783.5041464791293
98058,2029-06-01,2791.3867678417773
98058,2029-07-01,2799.2693892044254
98058,2029-08-01,2807.1520105670734
98058,2029-09-01,2815.034631929721
98058,2029-10-01,2822.9172532923685
98058,2029-11-01,2830.7998746550165
98058,2029-12-01,2838.6824960176646
98058,2030-01-01,2846.5651173803126
98058,2030-02-01,2854.44773874296
98058,2030-03-01,2862.3303601056077
98058,2030-04-01,2870.2129814682557
98058,2030-05-01,2878.0956028309038
98058,2030-06-01,2885.978224193552
98058,2030-07-01,2893.8608455561994
98059,2025-08-01,2645.0416189285165
98059,2025-09-01,2650.544001838515
98059,2025-10-01,2656.046384748514
98059,2025-11-01,2661.5487676585126
98059,2025-12-01,2667.0511505685113
98059,2026-01-01,2672.55353347851
98059,2026-02-01,2678.0559163885086
98059,2026-03-01,2683.5582992985073
98059,2026-04-01,2689.0606822085065
98059,2026-05-01,2694.5630651185047
98059,2026-06-01,2700.065448028504
98059,2026-07-01,2705.5678309385025
98059,2026-08-01,2711.070213848501
98059,2026-09-01,2716.5725967585
98059,2026-10-01,2722.0749796684986
98059,2026-11-01,2727.5773625784973
98059,2026-12-01,2733.079745488496
98059,2027-01-01,2738.582128398495
98059,2027-02-01,2744.0845113084933
98059,2027-03-01,2749.5868942184925
98059,2027-04-01,2755.089277128491
98059,2027-05-01,2760.59166003849
98059,2027-06-01,2766.0940429484885
98059,2027-07-01,2771.5964258584872
98059,2027-08-01,2777.098808768486
98059,2027-09-01,2782.6011916784846
98059,2027-10-01,2788.1035745884833
98059,2027-11-01,2793.605957498482
98059,2027-12-01,2799.108340408481
98059,2028-01-01,2804.61072331848
98059,2028-02-01,2810.1131062284785
98059,2028-03-01,2815.615489138477
98059,2028-04-01,2821.117872048476
98059,2028-05-01,2826.6202549584746
98059,2028-06-01,2832.1226378684732
98059,2028-07-01,2837.625020778472
98059,2028-08-01,2843.1274036884706
98059,2028-09-01,2848.6297865984698
98059,2028-10-01,2854.132169508468
98059,2028-11-01,2859.634552418467
98059,2028-12-01,2865.136935328466
98059,2029-01-01,2870.6393182384645
98059,2029-02-01,2876.141701148463
98059,2029-03-01,2881.644084058462
98059,2029-04-01,2887.1464669684606
98059,2029-05-01,2892.6488498784593
98059,2029-06-01,2898.1512327884584
98059,2029-07-01,2903.6536156984566
98059,2029-08-01,2909.155998608456
98059,2029-09-01,2914.6583815184545
98059,2029-10-01,2920.160764428453
98059,2029-11-01,2925.663147338452
98059,2029-12-01,2931.1655302484505
98059,2030-01-01,2936.667913158449
98059,2030-02-01,2942.170296068448
98059,2030-03-01,2947.6726789784466
98059,2030-04-01,2953.1750618884453
98059,2030-05-01,2958.6774447984444
98059,2030-06-01,2964.179827708443
98059,2030-07-01,2969.682210618442
98065,2025-08-01,3177.415257844137
98065,2025-09-01,3185.359019230455
98065,2025-10-01,3193.302780616773
98065,2025-11-01,3201.2465420030903
98065,2025-12-01,3209.1903033894077
98065,2026-01-01,3217.1340647757256
98065,2026-02-01,3225.077826162043
98065,2026-03-01,3233.021587548361
98065,2026-04-01,3240.9653489346783
98065,2026-05-01,3248.9091103209958
98065,2026-06-01,3256.8528717073136
98065,2026-07-01,3264.7966330936315
98065,2026-08-01,3272.740394479949
98065,2026-09-01,3280.6841558662663
98065,2026-10-01,3288.627917252584
98065,2026-11-01,3296.5716786389016
98065,2026-12-01,3304.5154400252195
98065,2027-01-01,3312.459201411537
98065,2027-02-01,3320.4029627978543
98065,2027-03-01,3328.346724184172
98065,2027-04-01,3336.29048557049
98065,2027-05-01,3344.2342469568075
98065,2027-06-01,3352.178008343125
98065,2027-07-01,3360.121769729443
98065,2027-08-01,3368.06553111576
98065,2027-09-01,3376.009292502078
98065,2027-10-01,3383.9530538883955
98065,2027-11-01,3391.896815274713
98065,2027-12-01,3399.840576661031
98065,2028-01-01,3407.7843380473487
98065,2028-02-01,3415.728099433666
98065,2028-03-01,3423.6718608199835
98065,2028-04-01,3431.6156222063014
98065,2028-05-01,3439.559383592619
98065,2028-06-01,3447.5031449789367
98065,2028-07-01,3455.446906365254
98065,2028-08-01,3463.3906677515715
98065,2028-09-01,3471.3344291378894
98065,2028-10-01,3479.2781905242073
98065,2028-11-01,3487.2219519105247
98065,2028-12-01,3495.165713296842
98065,2029-01-01,3503.10947468316
98065,2029-02-01,3511.053236069478
98065,2029-03-01,3518.9969974557953
98065,2029-04-01,3526.9407588421127
98065,2029-05-01,3534.88452022843
98065,2029-06-01,3542.828281614748
98065,2029-07-01,3550.772043001066
98065,2029-08-01,3558.7158043873833
98065,2029-09-01,3566.6595657737007
98065,2029-10-01,3574.6033271600186
98065,2029-11-01,3582.5470885463365
98065,2029-12-01,3590.490849932654
98065,2030-01-01,3598.4346113189713
98065,2030-02-01,3606.3783727052887
98065,2030-03-01,3614.3221340916066
98065,2030-04-01,3622.2658954779245
98065,2030-05-01,3630.209656864242
98065,2030-06-01,3638.1534182505593
98065,2030-07-01,3646.097179636877
98072,2025-08-01,2444.947924662597
98072,2025-09-01,2449.7069643982977
98072,2025-10-01,2454.466004133999
98072,2025-11-01,2459.2250438697
98072,2025-12-01,2463.9840836054013
98072,2026-01-01,2468.7431233411025
98072,2026-02-01,2473.5021630768033
98072,2026-03-01,2478.261202812505
98072,2026-04-01,2483.0202425482057
98072,2026-05-01,2487.779282283907
98072,2026-06-01,2492.538322019608
98072,2026-07-01,2497.2973617553093
98072,2026-08-01,2502.0564014910105
98072,2026-09-01,2506.8154412267113
98072,2026-10-01,2511.5744809624125
98072,2026-11-01,2516.3335206981137
98072,2026-12-01,2521.092560433815
98072,2027-01-01,2525.851600169516
98072,2027-02-01,2530.610639905217
98072,2027-03-01,2535.369679640918
98072,2027-04-01,2540.1287193766193
98072,2027-05-01,2544.8877591123205
98072,2027-06-01,2549.6467988480217
98072,2027-07-01,2554.405838583723
98072,2027-08-01,2559.164878319424
98072,2027-09-01,2563.923918055125
98072,2027-10-01,2568.682957790826
98072,2027-11-01,2573.4419975265273
98072,2027-12-01,2578.2010372622285
98072,2028-01-01,2582.9600769979297
98072,2028-02-01,2587.7191167336305
98072,2028-03-01,2592.4781564693317
98072,2028-04-01,2597.237196205033
98072,2028-05-01,2601.996235940734
98072,2028-06-01,2606.7552756764353
98072,2028-07-01,2611.514315412136
98072,2028-08-01,2616.2733551478373
98072,2028-09-01,2621.0323948835385
98072,2028-10-01,2625.7914346192397
98072,2028-11-01,2630.550474354941
98072,2028-12-01,2635.309514090642
98072,2029-01-01,2640.0685538263433
98072,2029-02-01,2644.827593562044
98072,2029-03-01,2649.5866332977453
98072,2029-04-01,2654.3456730334465
98072,2029-05-01,2659.1047127691477
98072,2029-06-01,2663.863752504849
98072,2029-07-01,2668.6227922405496
98072,2029-08-01,2673.381831976251
98072,2029-09-01,2678.140871711952
98072,2029-10-01,2682.8999114476533
98072,2029-11-01,2687.6589511833545
98072,2029-12-01,2692.4179909190552
98072,2030-01-01,2697.1770306547564
98072,2030-02-01,2701.9360703904576
98072,2030-03-01,2706.695110126159
98072,2030-04-01,2711.45414986186
98072,2030-05-01,2716.2131895975613
98072,2030-06-01,2720.9722293332625
98072,2030-07-01,2725.7312690689632
98074,2025-08-01,3450.5575263947667
98074,2025-09-01,3458.8004531261086
98074,2025-10-01,3467.0433798574504
98074,2025-11-01,3475.2863065887923
98074,2025-12-01,3483.529233320134
98074,2026-01-01,3491.772160051476
98074,2026-02-01,3500.015086782818
98074,2026-03-01,3508.2580135141598
98074,2026-04-01,3516.5009402455016
98074,2026-05-01,3524.7438669768435
98074,2026-06-01,3532.9867937081854
98074,2026-07-01,3541.2297204395272
98074,2026-08-01,3549.472647170869
98074,2026-09-01,3557.715573902211
98074,2026-10-01,3565.958500633553
98074,2026-11-01,3574.2014273648947
98074,2026-12-01,3582.4443540962366
98074,2027-01-01,3590.6872808275784
98074,2027-02-01,3598.9302075589203
98074,2027-03-01,3607.173134290262
98074,2027-04-01,3615.416061021604
98074,2027-05-01,3623.658987752946
98074,2027-06-01,3631.9019144842878
98074,2027-07-01,3640.1448412156296
98074,2027-08-01,3648.3877679469715
98074,2027-09-01,3656.6306946783134
98074,2027-10-01,3664.8736214096552
98074,2027-11-01,3673.116548140997
98074,2027-12-01,3681.359474872339
98074,2028-01-01,3689.602401603681
98074,2028-02-01,3697.8453283350227
98074,2028-03-01,3706.0882550663646
98074,2028-04-01,3714.3311817977064
98074,2028-05-01,3722.5741085290483
98074,2028-06-01,3730.81703526039
98074,2028-07-01,3739.059961991732
98074,2028-08-01,3747.302888723074
98074,2028-09-01,3755.545815454416
98074,2028-10-01,3763.7887421857577
98074,2028-11-01,3772.0316689170995
98074,2028-12-01,3780.2745956484414
98074,2029-01-01,3788.5175223797833
98074,2029-02-01,3796.760449111125
98074,2029-03-01,3805.003375842467
98074,2029-04-01,3813.246302573809
98074,2029-05-01,3821.4892293051507
98074,2029-06-01,3829.7321560364926
98074,2029-07-01,3837.9750827678345
98074,2029-08-01,3846.2180094991763
98074,2029-09-01,3854.460936230518
98074,2029-10-01,3862.70386296186
98074,2029-11-01,3870.946789693202
98074,2029-12-01,3879.189716424544
98074,2030-01-01,3887.4326431558857
98074,2030-02-01,3895.6755698872275
98074,2030-03-01,3903.9184966185694
98074,2030-04-01,3912.1614233499113
98074,2030-05-01,3920.404350081253
98074,2030-06-01,3928.647276812595
98074,2030-07-01,3936.890203543937
98075,2025-08-01,3586.1675703819164
98075,2025-09-01,3593.05544314932
98075,2025-10-01,3599.9433159167233
98075,2025-11-01,3606.8311886841266
98075,2025-12-01,3613.7190614515303
98075,2026-01-01,3620.6069342189335
98075,2026-02-01,3627.4948069863367
98075,2026-03-01,3634.38267975374
98075,2026-04-01,3641.2705525211436
98075,2026-05-01,3648.158425288547
98075,2026-06-01,3655.04629805595
98075,2026-07-01,3661.9341708233533
98075,2026-08-01,3668.822043590757
98075,2026-09-01,3675.70991635816
98075,2026-10-01,3682.5977891255634
98075,2026-11-01,3689.485661892967
98075,2026-12-01,3696.3735346603703
98075,2027-01-01,3703.2614074277735
98075,2027-02-01,3710.149280195177
98075,2027-03-01,3717.0371529625804
98075,2027-04-01,3723.9250257299836
98075,2027-05-01,3730.8128984973873
98075,2027-06-01,3737.7007712647905
98075,2027-07-01,3744.5886440321938
98075,2027-08-01,3751.4765167995974
98075,2027-09-01,3758.3643895670007
98075,2027-10-01,3765.252262334404
98075,2027-11-01,3772.1401351018076
98075,2027-12-01,3779.028007869211
98075,2028-01-01,3785.915880636614
98075,2028-02-01,3792.8037534040177
98075,2028-03-01,3799.691626171421
98075,2028-04-01,3806.579498938824
98075,2028-05-01,3813.467371706228
98075,2028-06-01,3820.3552444736306
98075,2028-07-01,3827.2431172410343
98075,2028-08-01,3834.130990008438
98075,2028-09-01,3841.0188627758407
98075,2028-10-01,3847.9067355432444
98075,2028-11-01,3854.7946083106476
98075,2028-12-01,3861.682481078051
98075,2029-01-01,3868.5703538454545
98075,2029-02-01,3875.4582266128577
98075,2029-03-01,3882.346099380261
98075,2029-04-01,3889.2339721476646
98075,2029-05-01,3896.121844915068
98075,2029-06-01,3903.009717682471
98075,2029-07-01,3909.8975904498748
98075,2029-08-01,3916.785463217278
98075,2029-09-01,3923.673335984681
98075,2029-10-01,3930.561208752085
98075,2029-11-01,3937.449081519488
98075,2029-12-01,3944.3369542868913
98075,2030-01-01,3951.224827054295
98075,2030-02-01,3958.1126998216982
98075,2030-03-01,3965.0005725891015
98075,2030-04-01,3971.888445356505
98075,2030-05-01,3978.7763181239084
98075,2030-06-01,3985.6641908913116
98075,2030-07-01,3992.5520636587153
98087,2025-08-01,2247.5608081524833
98087,2025-09-01,2254.2046424421433
98087,2025-10-01,2260.848476731803
98087,2025-11-01,2267.4923110214627
98087,2025-12-01,2274.1361453111226
98087,2026-01-01,2280.7799796007826
98087,2026-02-01,2287.4238138904425
98087,2026-03-01,2294.0676481801024
98087,2026-04-01,2300.7114824697624
98087,2026-05-01,2307.3553167594223
98087,2026-06-01,2313.9991510490822
